zipcode,sizerank,state,metro,city,zhvi,year,geoid,name,averageincome,incomemoe,households,householdmoe
23860,3260,VA,"Richmond, VA",Hopewell,"$152,302.86 ",2021,23860,ZCTA5 23860,48989,5120,10877,389
23867,19062,VA,"Richmond, VA",Jarratt,"$119,457.61 ",2021,23867,ZCTA5 23867,51198,8827,857,148
23083,18317,VA,"Richmond, VA",Jetersville,"$222,538.33 ",2021,23083,ZCTA5 23083,96029,58390,850,172
23086,16280,VA,"Richmond, VA",King William,"$259,947.98 ",2021,23086,ZCTA5 23086,74641,6897,1323,208
23228,2739,VA,"Richmond, VA",Lakeside,"$238,725.03 ",2021,23228,ZCTA5 23228,58814,2871,14990,645
23089,13875,VA,"Richmond, VA",Lanexa,"$319,816.31 ",2021,23089,ZCTA5 23089,77146,22788,2227,268
23102,15379,VA,"Richmond, VA",Maidens,"$403,299.00 ",2021,23102,ZCTA5 23102,100806,16597,1246,171
23103,12987,VA,"Richmond, VA",Manakin Sabot,"$636,711.68 ",2021,23103,ZCTA5 23103,118358,14480,2570,256
23110,24530,VA,"Richmond, VA",Mattaponi,#DIV/0!,2021,23110,ZCTA5 23110,62161,33191,409,141
23872,16606,VA,"Richmond, VA",McKenney,"$166,796.24 ",2021,23872,ZCTA5 23872,72875,19143,943,199
23111,2345,VA,"Richmond, VA",Mechanicsville,"$291,061.99 ",2021,23111,ZCTA5 23111,82854,6297,14693,480
23116,3787,VA,"Richmond, VA",Mechanicsville,"$381,192.38 ",2021,23116,ZCTA5 23116,124063,6257,11283,505
23112,713,VA,"Richmond, VA",Midlothian,"$324,605.02 ",2021,23112,ZCTA5 23112,105458,5952,20264,796
23113,4437,VA,"Richmond, VA",Midlothian,"$525,231.29 ",2021,23113,ZCTA5 23113,137097,12875,9761,443
23114,6094,VA,"Richmond, VA",Midlothian,"$352,666.07 ",2021,23114,ZCTA5 23114,106969,13642,7999,447
23192,11537,VA,"Richmond, VA",Montpelier,"$347,565.74 ",2021,23192,ZCTA5 23192,88643,12383,2404,235
23120,8528,VA,"Richmond, VA",Moseley,"$469,311.88 ",2021,23120,ZCTA5 23120,150618,18021,4460,457
23124,13921,VA,"Richmond, VA",New Kent,"$338,740.75 ",2021,23124,ZCTA5 23124,111406,21435,1804,254
23129,24379,VA,"Richmond, VA",Oilville,"$544,635.99 ",2021,23129,ZCTA5 23129,123049,28904,182,82
23803,2170,VA,"Richmond, VA",Petersburg,"$143,174.63 ",2021,23803,ZCTA5 23803,49302,2397,16379,719
23805,5524,VA,"Richmond, VA",Petersburg,"$171,918.72 ",2021,23805,ZCTA5 23805,58709,6598,8282,504
23139,4185,VA,"Richmond, VA",Powhatan,"$360,483.79 ",2021,23139,ZCTA5 23139,99512,7327,9802,342
23875,8469,VA,"Richmond, VA",Prince George,"$249,286.92 ",2021,23875,ZCTA5 23875,69757,8954,4711,322
23140,11420,VA,"Richmond, VA",Providence Forge,"$320,726.28 ",2021,23140,ZCTA5 23140,87091,8079,2698,284
23141,11702,VA,"Richmond, VA",Quinton,"$309,899.42 ",2021,23141,ZCTA5 23141,100108,14009,2583,273
23219,11633,VA,"Richmond, VA",Richmond,"$304,954.30 ",2021,23219,ZCTA5 23219,54828,11252,3003,326
23220,2831,VA,"Richmond, VA",Richmond,"$348,632.80 ",2021,23220,ZCTA5 23220,47532,3879,14099,548
23221,8305,VA,"Richmond, VA",Richmond,"$485,584.09 ",2021,23221,ZCTA5 23221,87218,7850,7419,362
23222,4343,VA,"Richmond, VA",Richmond,"$188,742.15 ",2021,23222,ZCTA5 23222,49805,3803,10789,488
23224,1908,VA,"Richmond, VA",Richmond,"$155,912.39 ",2021,23224,ZCTA5 23224,42929,2160,15987,938
23225,1797,VA,"Richmond, VA",Richmond,"$279,125.14 ",2021,23225,ZCTA5 23225,56734,4428,18722,689
23226,7178,VA,"Richmond, VA",Richmond,"$433,062.54 ",2021,23226,ZCTA5 23226,116382,8058,7328,341
23236,4695,VA,"Richmond, VA",Richmond,"$287,891.74 ",2021,23236,ZCTA5 23236,88609,3351,10247,512
23146,15165,VA,"Richmond, VA",Rockville,"$380,973.74 ",2021,23146,ZCTA5 23146,129141,25957,1203,167
23150,8463,VA,"Richmond, VA",Sandston,"$226,798.26 ",2021,23150,ZCTA5 23150,68214,8752,5218,437
23156,21392,VA,"Richmond, VA",Shacklefords,"$204,871.09 ",2021,23156,ZCTA5 23156,35260,20729,572,143
23882,19378,VA,"Richmond, VA",Stony Creek,"$135,749.09 ",2021,23882,ZCTA5 23882,55658,5685,688,157
23885,16158,VA,"Richmond, VA",Sutherland,"$248,551.61 ",2021,23885,ZCTA5 23885,80580,18577,1033,157
23238,4027,VA,"Richmond, VA",Tuckahoe,"$369,218.62 ",2021,23238,ZCTA5 23238,83982,5884,11388,616
23888,16693,VA,"Richmond, VA",Wakefield,"$153,520.56 ",2021,23888,ZCTA5 23888,59141,8762,867,127
23177,26742,VA,"Richmond, VA",Walkerton,"$251,664.33 ",2021,23177,ZCTA5 23177,66500,26608,316,91
23890,12641,VA,"Richmond, VA",Waverly,"$131,505.67 ",2021,23890,ZCTA5 23890,75205,6887,1645,171
23181,13571,VA,"Richmond, VA",West Point,"$242,071.84 ",2021,23181,ZCTA5 23181,81824,11504,2134,192
23897,24596,VA,"Richmond, VA",Yale,"$142,850.82 ",2021,23897,ZCTA5 23897,54531,25452,325,97
24059,19874,VA,"Roanoke, VA",Bent Mountain,"$221,603.21 ",2021,24059,ZCTA5 24059,90551,32624,477,127
24064,12770,VA,"Roanoke, VA",Blue Ridge,"$230,292.47 ",2021,24064,ZCTA5 24064,80893,9218,1814,214
24065,12425,VA,"Roanoke, VA",Boones Mill,"$234,937.95 ",2021,24065,ZCTA5 24065,67941,13721,2698,421
24066,13444,VA,"Roanoke, VA",Buchanan,"$163,580.52 ",2021,24066,ZCTA5 24066,53116,5069,2045,197
24067,16964,VA,"Roanoke, VA",Callaway,"$228,709.18 ",2021,24067,ZCTA5 24067,57923,22837,842,148
24070,18728,VA,"Roanoke, VA",Catawba,"$248,617.77 ",2021,24070,ZCTA5 24070,96136,28427,580,149
24083,20092,VA,"Roanoke, VA",Daleville,"$352,484.42 ",2021,24083,ZCTA5 24083,100893,16304,1370,185
24085,17246,VA,"Roanoke, VA",Eagle Rock,"$109,561.11 ",2021,24085,ZCTA5 24085,45515,13056,1087,193
24088,13213,VA,"Roanoke, VA",Ferrum,"$179,817.58 ",2021,24088,ZCTA5 24088,35206,8833,1635,262
24090,13407,VA,"Roanoke, VA",Fincastle,"$254,479.96 ",2021,24090,ZCTA5 24090,80225,6166,1974,232
24092,16037,VA,"Roanoke, VA",Gladehill,"$214,483.99 ",2021,24092,ZCTA5 24092,86838,39550,1263,232
24101,12862,VA,"Roanoke, VA",Hardy,"$282,645.94 ",2021,24101,ZCTA5 24101,71211,15214,2382,308
24102,20628,VA,"Roanoke, VA",Henry,"$163,189.36 ",2021,24102,ZCTA5 24102,56280,17520,630,157
24127,15269,VA,"Roanoke, VA",New Castle,"$207,591.75 ",2021,24127,ZCTA5 24127,49861,11268,1576,179
24137,15831,VA,"Roanoke, VA",Penhook,"$389,881.83 ",2021,24137,ZCTA5 24137,57770,21836,1356,307
24012,4075,VA,"Roanoke, VA",Roanoke,"$159,478.82 ",2021,24012,ZCTA5 24012,48930,3964,12427,686
24013,10696,VA,"Roanoke, VA",Roanoke,"$95,868.82 ",2021,24013,ZCTA5 24013,46039,4980,2662,293
24014,7259,VA,"Roanoke, VA",Roanoke,"$199,476.60 ",2021,24014,ZCTA5 24014,54455,5762,7615,506
24015,7251,VA,"Roanoke, VA",Roanoke,"$212,407.72 ",2021,24015,ZCTA5 24015,62109,3706,6866,426
24016,9828,VA,"Roanoke, VA",Roanoke,"$108,289.74 ",2021,24016,ZCTA5 24016,34621,5970,4556,418
24017,5327,VA,"Roanoke, VA",Roanoke,"$122,247.48 ",2021,24017,ZCTA5 24017,39424,4344,9477,562
24018,2452,VA,"Roanoke, VA",Roanoke,"$275,010.54 ",2021,24018,ZCTA5 24018,81957,6051,15958,580
24019,3411,VA,"Roanoke, VA",Roanoke,"$223,832.32 ",2021,24019,ZCTA5 24019,72634,4463,11808,619
24151,6411,VA,"Roanoke, VA",Rocky Mount,"$188,584.75 ",2021,24151,ZCTA5 24151,54234,4237,7580,502
24153,2204,VA,"Roanoke, VA",Salem,"$218,959.06 ",2021,24153,ZCTA5 24153,70168,4981,14924,512
24077,26282,VA,"Roanoke, VA",Troutville,"$190,009.15 ",2021,24077,ZCTA5 24077,54353,18137,452,112
24175,9927,VA,"Roanoke, VA",Troutville,"$252,715.76 ",2021,24175,ZCTA5 24175,74198,7664,2980,246
24176,20293,VA,"Roanoke, VA",Union Hall,"$542,270.35 ",2021,24176,ZCTA5 24176,98594,25659,547,105
24179,6624,VA,"Roanoke, VA",Vinton,"$199,553.37 ",2021,24179,ZCTA5 24179,64938,6522,8052,433
24184,13803,VA,"Roanoke, VA",Wirtz,"$340,906.05 ",2021,24184,ZCTA5 24184,55550,8865,1629,287
24421,15387,VA,"Staunton, VA",Churchville,"$269,525.02 ",2021,24421,ZCTA5 24421,86189,6225,1485,215
24430,17435,VA,"Staunton, VA",Craigsville,"$140,025.36 ",2021,24430,ZCTA5 24430,40357,11506,694,162
24431,17225,VA,"Staunton, VA",Crimora,"$271,837.29 ",2021,24431,ZCTA5 24431,51803,15244,1039,183
24432,29083,VA,"Staunton, VA",Deerfield,"$204,420.36 ",2021,24432,ZCTA5 24432,NA,NA,170,117
22939,12377,VA,"Staunton, VA",Fishersville,"$318,288.94 ",2021,22939,ZCTA5 22939,71419,9674,2411,335
24437,19675,VA,"Staunton, VA",Fort Defiance,"$346,323.38 ",2021,24437,ZCTA5 24437,74334,15798,581,219
24440,18434,VA,"Staunton, VA",Greenville,"$269,051.70 ",2021,24440,ZCTA5 24440,60000,21637,1046,216
24441,12203,VA,"Staunton, VA",Grottoes,"$225,286.91 ",2021,24441,ZCTA5 24441,71964,11983,2557,272
22952,16488,VA,"Staunton, VA",Lyndhurst,"$255,946.84 ",2021,22952,ZCTA5 22952,69495,20210,609,159
24467,17009,VA,"Staunton, VA",Mount Sidney,"$320,314.28 ",2021,24467,ZCTA5 24467,87917,23740,975,204
22843,16850,VA,"Staunton, VA",Mount Solon,"$291,150.07 ",2021,22843,ZCTA5 22843,74306,6972,987,148
24472,17732,VA,"Staunton, VA",Raphine,"$279,003.38 ",2021,24472,ZCTA5 24472,43750,25134,873,183
24401,2260,VA,"Staunton, VA",Staunton,"$229,450.94 ",2021,24401,ZCTA5 24401,54348,3918,16220,431
24477,9716,VA,"Staunton, VA",Stuarts Draft,"$268,725.14 ",2021,24477,ZCTA5 24477,68898,4131,4541,346
24479,15924,VA,"Staunton, VA",Swoope,"$314,859.29 ",2021,24479,ZCTA5 24479,79167,36425,746,179
24482,13184,VA,"Staunton, VA",Verona,"$228,768.59 ",2021,24482,ZCTA5 24482,60911,6168,1846,286
22980,3286,VA,"Staunton, VA",Waynesboro,"$233,367.74 ",2021,22980,ZCTA5 22980,55430,5134,13645,431
24485,26748,VA,"Staunton, VA",West Augusta,"$195,101.03 ",2021,24485,ZCTA5 24485,67917,24117,180,46
24486,16197,VA,"Staunton, VA",Weyers Cave,"$266,272.81 ",2021,24486,ZCTA5 24486,72037,15742,1144,187
23035,21737,VA,"Virginia Beach-Norfolk-Newport News, VA-NC",,"$302,035.12 ",2021,23035,ZCTA5 23035,79865,32847,605,176
23076,25598,VA,"Virginia Beach-Norfolk-Newport News, VA-NC",,"$312,586.21 ",2021,23076,ZCTA5 23076,NA,NA,181,122
23827,22655,VA,"Virginia Beach-Norfolk-Newport News, VA-NC",Boykins,"$123,806.78 ",2021,23827,ZCTA5 23827,51193,9532,441,112
23828,22699,VA,"Virginia Beach-Norfolk-Newport News, VA-NC",Branchville,"$126,122.84 ",2021,23828,ZCTA5 23828,62179,14405,261,95
23829,17431,VA,"Virginia Beach-Norfolk-Newport News, VA-NC",Capron,"$173,696.75 ",2021,23829,ZCTA5 23829,93750,32858,500,136
23314,10293,VA,"Virginia Beach-Norfolk-Newport News, VA-NC",Carrollton,"$349,609.92 ",2021,23314,ZCTA5 23314,98471,9425,3629,262
23315,19959,VA,"Virginia Beach-Norfolk-Newport News, VA-NC",Carrsville,"$233,606.52 ",2021,23315,ZCTA5 23315,63477,15754,617,131
23320,454,VA,"Virginia Beach-Norfolk-Newport News, VA-NC",Chesapeake,"$294,558.38 ",2021,23320,ZCTA5 23320,78516,3566,24387,776
23321,2371,VA,"Virginia Beach-Norfolk-Newport News, VA-NC",Chesapeake,"$300,575.92 ",2021,23321,ZCTA5 23321,86727,5528,13815,603
23322,325,VA,"Virginia Beach-Norfolk-Newport News, VA-NC",Chesapeake,"$412,870.56 ",2021,23322,ZCTA5 23322,118459,5499,21294,615
23323,1671,VA,"Virginia Beach-Norfolk-Newport News, VA-NC",Chesapeake,"$326,808.89 ",2021,23323,ZCTA5 23323,92900,6167,14236,684
23324,5175,VA,"Virginia Beach-Norfolk-Newport News, VA-NC",Chesapeake,"$206,164.83 ",2021,23324,ZCTA5 23324,49198,4115,8492,494
23325,6808,VA,"Virginia Beach-Norfolk-Newport News, VA-NC",Chesapeake,"$242,617.52 ",2021,23325,ZCTA5 23325,71327,2418,7297,466
23837,13111,VA,"Virginia Beach-Norfolk-Newport News, VA-NC",Courtland,"$200,293.47 ",2021,23837,ZCTA5 23837,54049,13579,1773,195
23844,27208,VA,"Virginia Beach-Norfolk-Newport News, VA-NC",Drewryville,"$154,335.99 ",2021,23844,ZCTA5 23844,29130,5065,201,86
23050,24464,VA,"Virginia Beach-Norfolk-Newport News, VA-NC",Dutton,"$269,760.83 ",2021,23050,ZCTA5 23050,55351,28875,246,186
23851,8629,VA,"Virginia Beach-Norfolk-Newport News, VA-NC",Franklin,"$164,943.50 ",2021,23851,ZCTA5 23851,54274,7175,5350,256
23056,27830,VA,"Virginia Beach-Norfolk-Newport News, VA-NC",Gloucester,#DIV/0!,2021,23056,ZCTA5 23056,91121,58079,56,66
23061,5508,VA,"Virginia Beach-Norfolk-Newport News, VA-NC",Gloucester,"$283,444.42 ",2021,23061,ZCTA5 23061,84779,8341,8502,414
23128,22941,VA,"Virginia Beach-Norfolk-Newport News, VA-NC",Gloucester,"$269,457.57 ",2021,23128,ZCTA5 23128,NA,NA,161,94
23062,16942,VA,"Virginia Beach-Norfolk-Newport News, VA-NC",Gloucester Point,"$270,018.60 ",2021,23062,ZCTA5 23062,50692,16594,953,188
23661,7961,VA,"Virginia Beach-Norfolk-Newport News, VA-NC",Hampton,"$172,765.87 ",2021,23661,ZCTA5 23661,60683,4916,5868,517
23663,7940,VA,"Virginia Beach-Norfolk-Newport News, VA-NC",Hampton,"$161,804.66 ",2021,23663,ZCTA5 23663,46750,5669,5424,436
23664,10163,VA,"Virginia Beach-Norfolk-Newport News, VA-NC",Hampton,"$231,960.18 ",2021,23664,ZCTA5 23664,65304,9085,4550,398
23666,802,VA,"Virginia Beach-Norfolk-Newport News, VA-NC",Hampton,"$218,530.49 ",2021,23666,ZCTA5 23666,61224,2917,23074,846
23669,1987,VA,"Virginia Beach-Norfolk-Newport News, VA-NC",Hampton,"$211,202.91 ",2021,23669,ZCTA5 23669,58416,3579,16342,746
23072,9197,VA,"Virginia Beach-Norfolk-Newport News, VA-NC",Hayes,"$272,973.19 ",2021,23072,ZCTA5 23072,72984,8053,4879,339
23866,19158,VA,"Virginia Beach-Norfolk-Newport News, VA-NC",Ivor,"$214,534.72 ",2021,23866,ZCTA5 23866,63906,22866,744,131
23878,22073,VA,"Virginia Beach-Norfolk-Newport News, VA-NC",Ivor,"$199,879.49 ",2021,23878,ZCTA5 23878,82093,7502,646,146
23109,18310,VA,"Virginia Beach-Norfolk-Newport News, VA-NC",Mathews,"$279,399.48 ",2021,23109,ZCTA5 23109,68487,34292,937,262
23601,4563,VA,"Virginia Beach-Norfolk-Newport News, VA-NC",Newport News,"$216,878.96 ",2021,23601,ZCTA5 23601,57182,4952,11663,613
23602,1786,VA,"Virginia Beach-Norfolk-Newport News, VA-NC",Newport News,"$231,492.10 ",2021,23602,ZCTA5 23602,64855,2213,17737,633
23603,14981,VA,"Virginia Beach-Norfolk-Newport News, VA-NC",Newport News,"$199,945.44 ",2021,23603,ZCTA5 23603,88358,19120,1439,224
23605,7820,VA,"Virginia Beach-Norfolk-Newport News, VA-NC",Newport News,"$157,705.78 ",2021,23605,ZCTA5 23605,41986,4068,6393,437
23606,3745,VA,"Virginia Beach-Norfolk-Newport News, VA-NC",Newport News,"$274,050.03 ",2021,23606,ZCTA5 23606,61415,4791,11873,450
23607,5106,VA,"Virginia Beach-Norfolk-Newport News, VA-NC",Newport News,"$106,474.30 ",2021,23607,ZCTA5 23607,31231,5807,9521,561
23608,1518,VA,"Virginia Beach-Norfolk-Newport News, VA-NC",Newport News,"$223,368.90 ",2021,23608,ZCTA5 23608,63361,4552,16889,610
23874,23567,VA,"Virginia Beach-Norfolk-Newport News, VA-NC",Newsoms,"$155,934.40 ",2021,23874,ZCTA5 23874,49830,14153,402,90
23502,6163,VA,"Virginia Beach-Norfolk-Newport News, VA-NC",Norfolk,"$241,228.77 ",2021,23502,ZCTA5 23502,61358,6382,8280,447
23503,3823,VA,"Virginia Beach-Norfolk-Newport News, VA-NC",Norfolk,"$240,243.47 ",2021,23503,ZCTA5 23503,56433,3268,13999,534
23504,5474,VA,"Virginia Beach-Norfolk-Newport News, VA-NC",Norfolk,"$196,378.01 ",2021,23504,ZCTA5 23504,34016,4175,8379,414
23505,3001,VA,"Virginia Beach-Norfolk-Newport News, VA-NC",Norfolk,"$256,000.36 ",2021,23505,ZCTA5 23505,54488,2169,12286,694
23507,12345,VA,"Virginia Beach-Norfolk-Newport News, VA-NC",Norfolk,"$402,355.22 ",2021,23507,ZCTA5 23507,82199,10837,3313,305
23508,5996,VA,"Virginia Beach-Norfolk-Newport News, VA-NC",Norfolk,"$308,925.05 ",2021,23508,ZCTA5 23508,64878,7203,6691,442
23509,8513,VA,"Virginia Beach-Norfolk-Newport News, VA-NC",Norfolk,"$216,289.52 ",2021,23509,ZCTA5 23509,60674,3847,5241,304
23510,9923,VA,"Virginia Beach-Norfolk-Newport News, VA-NC",Norfolk,"$299,174.65 ",2021,23510,ZCTA5 23510,65791,6039,4633,311
23513,3694,VA,"Virginia Beach-Norfolk-Newport News, VA-NC",Norfolk,"$201,745.94 ",2021,23513,ZCTA5 23513,55815,4206,12009,688
23517,12876,VA,"Virginia Beach-Norfolk-Newport News, VA-NC",Norfolk,"$280,507.03 ",2021,23517,ZCTA5 23517,53839,8316,2414,225
23518,3807,VA,"Virginia Beach-Norfolk-Newport News, VA-NC",Norfolk,"$263,051.34 ",2021,23518,ZCTA5 23518,65286,2801,12542,543
23523,11653,VA,"Virginia Beach-Norfolk-Newport News, VA-NC",Norfolk,"$191,894.65 ",2021,23523,ZCTA5 23523,32458,4850,2764,337
23662,8591,VA,"Virginia Beach-Norfolk-Newport News, VA-NC",Poquoson,"$363,765.89 ",2021,23662,ZCTA5 23662,112026,8530,4617,116
23138,23534,VA,"Virginia Beach-Norfolk-Newport News, VA-NC",Port Haywood,"$288,323.56 ",2021,23138,ZCTA5 23138,85604,28755,397,152
23701,4994,VA,"Virginia Beach-Norfolk-Newport News, VA-NC",Portsmouth,"$193,667.99 ",2021,23701,ZCTA5 23701,57082,3887,9518,484
23702,8992,VA,"Virginia Beach-Norfolk-Newport News, VA-NC",Portsmouth,"$160,749.28 ",2021,23702,ZCTA5 23702,44619,3940,4832,373
23703,3889,VA,"Virginia Beach-Norfolk-Newport News, VA-NC",Portsmouth,"$242,201.28 ",2021,23703,ZCTA5 23703,68413,6569,9836,423
23704,6103,VA,"Virginia Beach-Norfolk-Newport News, VA-NC",Portsmouth,"$169,272.90 ",2021,23704,ZCTA5 23704,42831,3524,8037,476
23707,7878,VA,"Virginia Beach-Norfolk-Newport News, VA-NC",Portsmouth,"$187,517.31 ",2021,23707,ZCTA5 23707,46980,4475,6325,365
23696,14425,VA,"Virginia Beach-Norfolk-Newport News, VA-NC",Seaford,"$383,591.28 ",2021,23696,ZCTA5 23696,111534,11804,1321,143
23430,6877,VA,"Virginia Beach-Norfolk-Newport News, VA-NC",Smithfield,"$329,162.84 ",2021,23430,ZCTA5 23430,89296,8677,7088,293
23432,22093,VA,"Virginia Beach-Norfolk-Newport News, VA-NC",Suffolk,"$353,240.96 ",2021,23432,ZCTA5 23432,120677,24975,533,116
23433,22479,VA,"Virginia Beach-Norfolk-Newport News, VA-NC",Suffolk,"$403,311.98 ",2021,23433,ZCTA5 23433,135313,35846,501,57
23434,925,VA,"Virginia Beach-Norfolk-Newport News, VA-NC",Suffolk,"$252,647.59 ",2021,23434,ZCTA5 23434,68607,4298,18960,511
23435,3127,VA,"Virginia Beach-Norfolk-Newport News, VA-NC",Suffolk,"$340,386.37 ",2021,23435,ZCTA5 23435,102108,6411,12175,477
23436,21781,VA,"Virginia Beach-Norfolk-Newport News, VA-NC",Suffolk,"$409,214.87 ",2021,23436,ZCTA5 23436,148750,44275,355,81
23437,13507,VA,"Virginia Beach-Norfolk-Newport News, VA-NC",Suffolk,"$256,954.01 ",2021,23437,ZCTA5 23437,65291,6116,1938,211
23438,19825,VA,"Virginia Beach-Norfolk-Newport News, VA-NC",Suffolk,"$257,841.76 ",2021,23438,ZCTA5 23438,76780,17955,679,133
23168,11586,VA,"Virginia Beach-Norfolk-Newport News, VA-NC",Toano,"$350,054.38 ",2021,23168,ZCTA5 23168,92222,11859,3028,282
23451,1863,VA,"Virginia Beach-Norfolk-Newport News, VA-NC",Virginia Beach,"$514,672.02 ",2021,23451,ZCTA5 23451,86334,3897,20835,698
23452,549,VA,"Virginia Beach-Norfolk-Newport News, VA-NC",Virginia Beach,"$296,081.55 ",2021,23452,ZCTA5 23452,71917,6443,22182,635
23453,2778,VA,"Virginia Beach-Norfolk-Newport News, VA-NC",Virginia Beach,"$284,834.23 ",2021,23453,ZCTA5 23453,75526,6510,12647,616
23454,548,VA,"Virginia Beach-Norfolk-Newport News, VA-NC",Virginia Beach,"$349,216.44 ",2021,23454,ZCTA5 23454,86120,3296,23165,705
23455,1053,VA,"Virginia Beach-Norfolk-Newport News, VA-NC",Virginia Beach,"$352,669.93 ",2021,23455,ZCTA5 23455,77920,3612,20801,835
23456,390,VA,"Virginia Beach-Norfolk-Newport News, VA-NC",Virginia Beach,"$423,386.13 ",2021,23456,ZCTA5 23456,115788,3205,19965,726
23457,14475,VA,"Virginia Beach-Norfolk-Newport News, VA-NC",Virginia Beach,"$490,464.63 ",2021,23457,ZCTA5 23457,89289,11979,1635,256
23462,275,VA,"Virginia Beach-Norfolk-Newport News, VA-NC",Virginia Beach,"$247,927.48 ",2021,23462,ZCTA5 23462,65231,3341,27278,931
23464,140,VA,"Virginia Beach-Norfolk-Newport News, VA-NC",Virginia Beach,"$314,441.61 ",2021,23464,ZCTA5 23464,84040,3206,28538,829
23185,1119,VA,"Virginia Beach-Norfolk-Newport News, VA-NC",Williamsburg,"$343,957.98 ",2021,23185,ZCTA5 23185,91855,4876,18682,666
23188,1058,VA,"Virginia Beach-Norfolk-Newport News, VA-NC",Williamsburg,"$355,709.40 ",2021,23188,ZCTA5 23188,91911,4387,17190,608
23487,11712,VA,"Virginia Beach-Norfolk-Newport News, VA-NC",Windsor,"$266,136.19 ",2021,23487,ZCTA5 23487,69779,11458,2330,270
23690,14505,VA,"Virginia Beach-Norfolk-Newport News, VA-NC",Yorktown,"$285,540.62 ",2021,23690,ZCTA5 23690,89886,39427,1535,236
23692,6541,VA,"Virginia Beach-Norfolk-Newport News, VA-NC",Yorktown,"$355,393.30 ",2021,23692,ZCTA5 23692,93943,4194,7303,367
23693,5016,VA,"Virginia Beach-Norfolk-Newport News, VA-NC",Yorktown,"$406,601.33 ",2021,23693,ZCTA5 23693,101472,7737,8791,365
23898,18891,VA,"Virginia Beach-Norfolk-Newport News, VA-NC",Zuni,"$250,200.31 ",2021,23898,ZCTA5 23898,71167,15987,1078,157
22039,6576,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",,"$914,639.66 ",2021,22039,ZCTA5 22039,221899,21601,5718,336
20105,3417,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Aldie,"$798,709.87 ",2021,20105,ZCTA5 20105,177555,10522,9366,743
22301,8136,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Alexandria,"$909,695.17 ",2021,22301,ZCTA5 22301,172594,14337,6242,332
22304,963,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Alexandria,"$393,785.75 ",2021,22304,ZCTA5 22304,91014,3659,23148,754
22305,6705,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Alexandria,"$712,018.10 ",2021,22305,ZCTA5 22305,97415,7968,7444,460
22311,6527,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Alexandria,"$613,629.27 ",2021,22311,ZCTA5 22311,77480,4775,8354,518
22314,2694,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Alexandria,"$762,226.59 ",2021,22314,ZCTA5 22314,136391,6579,18846,738
22315,3673,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Alexandria,"$559,932.91 ",2021,22315,ZCTA5 22315,138452,7124,11514,611
20106,13519,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Amissville,"$451,456.11 ",2021,20106,ZCTA5 20106,90911,15291,1631,216
22003,518,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Annandale,"$622,296.56 ",2021,22003,ZCTA5 22003,119489,8742,19077,515
22201,2093,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Arlington,"$657,687.11 ",2021,22201,ZCTA5 22201,133471,3728,19946,574
22202,4360,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Arlington,"$726,735.96 ",2021,22202,ZCTA5 22202,127214,7409,15178,649
22203,4837,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Arlington,"$637,870.47 ",2021,22203,ZCTA5 22203,116370,11493,12946,704
22204,683,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Arlington,"$549,512.21 ",2021,22204,ZCTA5 22204,99124,4076,22847,693
22205,6294,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Arlington,"$967,771.39 ",2021,22205,ZCTA5 22205,186261,19380,6835,405
22206,6391,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Arlington,"$514,416.98 ",2021,22206,ZCTA5 22206,117829,7239,10794,599
22207,3141,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Arlington,"$1,126,608.50 ",2021,22207,ZCTA5 22207,209943,14645,12014,456
22209,8658,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Arlington,"$615,403.54 ",2021,22209,ZCTA5 22209,112347,15464,7584,423
22213,14640,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Arlington,"$899,623.45 ",2021,22213,ZCTA5 22213,166676,46141,1719,274
22302,7346,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Arlington,"$421,887.44 ",2021,22302,ZCTA5 22302,112676,9090,8661,573
22709,23036,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Aroda,"$313,876.47 ",2021,22709,ZCTA5 22709,89246,25417,433,122
22731,39992,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Aroda,"$286,504.99 ",2021,22731,ZCTA5 22731,NA,NA,78,89
22732,26701,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Aroda,"$290,239.97 ",2021,22732,ZCTA5 22732,NA,NA,86,48
